algorithm_id,instance_name,instance_type,runs,successful_runs,feasible_runs,feasible_rate,suite_names,depot_count,customer_count,salesman_count,return_to_depot,best_objective,mean_objective,median_objective,min_gap_to_best_observed,mean_gap_to_best_observed,median_gap_to_best_observed,min_time_ratio_to_fastest,mean_time_ratio_to_fastest,median_time_ratio_to_fastest,min_time_gap_to_fastest,mean_time_gap_to_fastest,median_time_gap_to_fastest,total_wall_time_s,mean_wall_time_ms,median_wall_time_ms,p90_wall_time_ms,median_wall_time_per_customer_us
nearest_neighbour,group_03_instance_09_customers_500_depots_4_salesmen_8_random,random,1,1,1,1.0,research_until_25000,4,500,8,True,31419.456102289412,31419.456102289412,31419.456102289412,0.6462959639936983,0.6462959639936983,0.6462959639936983,1.0,1.0,1.0,0.0,0.0,0.0,0.000494,0.494,0.494,0.494,0.988
nearest_neighbour_2opt,group_03_instance_09_customers_500_depots_4_salesmen_8_random,random,1,1,1,1.0,research_until_25000,4,500,8,True,30536.596183343438,30536.596183343438,30536.596183343438,0.600036451524714,0.600036451524714,0.600036451524714,1.7206477732793521,1.7206477732793521,1.7206477732793521,0.7206477732793523,0.7206477732793523,0.7206477732793523,0.00085,0.85,0.85,0.85,1.7
nearest_neighbour_2opt_v2,group_03_instance_09_customers_500_depots_4_salesmen_8_random,random,1,1,1,1.0,research_until_25000,4,500,8,True,28838.26254749589,28838.26254749589,28838.26254749589,0.5110482844123359,0.5110482844123359,0.5110482844123359,1.722672064777328,1.722672064777328,1.722672064777328,0.7226720647773279,0.7226720647773279,0.7226720647773279,0.000851,0.851,0.851,0.851,1.702
random_insertion,group_03_instance_09_customers_500_depots_4_salesmen_8_random,random,1,1,1,1.0,research_until_25000,4,500,8,True,19084.93781766307,19084.93781766307,19084.93781766307,0.0,0.0,0.0,1.8400809716599191,1.8400809716599191,1.8400809716599191,0.840080971659919,0.840080971659919,0.840080971659919,0.000909,0.909,0.909,0.909,1.818
cheapest_insertion,group_03_instance_10_customers_500_depots_5_salesmen_18_random,random,1,1,1,1.0,research_until_25000,5,500,18,True,41973.731449152154,41973.731449152154,41973.731449152154,1.192689774268276,1.192689774268276,1.192689774268276,2.13855421686747,2.13855421686747,2.13855421686747,1.1385542168674698,1.1385542168674698,1.1385542168674698,0.001065,1.065,1.065,1.065,2.13
cheapest_insertion_2opt,group_03_instance_10_customers_500_depots_5_salesmen_18_random,random,1,1,1,1.0,research_until_25000,5,500,18,True,40572.58959009083,40572.58959009083,40572.58959009083,1.1194947229685168,1.1194947229685168,1.1194947229685168,2.746987951807229,2.746987951807229,2.746987951807229,1.7469879518072289,1.7469879518072289,1.7469879518072289,0.001368,1.368,1.368,1.368,2.736
cheapest_insertion_tabu,group_03_instance_10_customers_500_depots_5_salesmen_18_random,random,1,1,1,1.0,research_until_25000,5,500,18,True,40017.307129379806,40017.307129379806,40017.307129379806,1.0904870047744228,1.0904870047744228,1.0904870047744228,3.608433734939759,3.608433734939759,3.608433734939759,2.608433734939759,2.608433734939759,2.608433734939759,0.001797,1.797,1.797,1.797,3.594
cheapest_insertion_vnd,group_03_instance_10_customers_500_depots_5_salesmen_18_random,random,1,1,1,1.0,research_until_25000,5,500,18,True,36353.21564036137,36353.21564036137,36353.21564036137,0.8990764329102805,0.8990764329102805,0.8990764329102805,19550.321285140562,19550.321285140562,19550.321285140562,19549.321285140562,19549.321285140562,19549.321285140562,9.73606,9736.06,9736.06,9736.06,19472.12
nearest_neighbour,group_03_instance_10_customers_500_depots_5_salesmen_18_random,random,1,1,1,1.0,research_until_25000,5,500,18,True,45199.84765830224,45199.84765830224,45199.84765830224,1.3612207048807703,1.3612207048807703,1.3612207048807703,1.0,1.0,1.0,0.0,0.0,0.0,0.000498,0.498,0.498,0.498,0.996
nearest_neighbour_2opt,group_03_instance_10_customers_500_depots_5_salesmen_18_random,random,1,1,1,1.0,research_until_25000,5,500,18,True,42995.86964390466,42995.86964390466,42995.86964390466,1.2460858362847764,1.2460858362847764,1.2460858362847764,1.5803212851405624,1.5803212851405624,1.5803212851405624,0.5803212851405622,0.5803212851405622,0.5803212851405622,0.000787,0.787,0.787,0.787,1.574
nearest_neighbour_2opt_v2,group_03_instance_10_customers_500_depots_5_salesmen_18_random,random,1,1,1,1.0,research_until_25000,5,500,18,True,39507.67691053808,39507.67691053808,39507.67691053808,1.0638641401652549,1.0638641401652549,1.0638641401652549,1.640562248995984,1.640562248995984,1.640562248995984,0.6405622489959839,0.6405622489959839,0.6405622489959839,0.0008169999999999999,0.817,0.817,0.817,1.634
random_insertion,group_03_instance_10_customers_500_depots_5_salesmen_18_random,random,1,1,1,1.0,research_until_25000,5,500,18,True,19142.57636521301,19142.57636521301,19142.57636521301,0.0,0.0,0.0,1.8253012048192772,1.8253012048192772,1.8253012048192772,0.8253012048192772,0.8253012048192772,0.8253012048192772,0.000909,0.909,0.909,0.909,1.818
cheapest_insertion,group_04_instance_01_customers_1000_depots_6_salesmen_11_random,random,1,1,1,1.0,research_until_25000,6,1000,11,True,37332.949723937556,37332.949723937556,37332.949723937556,0.38470479480641384,0.38470479480641384,0.38470479480641384,4.547261146496815,4.547261146496815,4.547261146496815,3.5472611464968153,3.5472611464968153,3.5472611464968153,0.017848,17.848,17.848,17.848,17.848
cheapest_insertion_2opt,group_04_instance_01_customers_1000_depots_6_salesmen_11_random,random,1,1,1,1.0,research_until_25000,6,1000,11,True,36560.52622133902,36560.52622133902,36560.52622133902,0.35605507557505217,0.35605507557505217,0.35605507557505217,4.818343949044586,4.818343949044586,4.818343949044586,3.818343949044586,3.818343949044586,3.818343949044586,0.018911999999999998,18.912,18.912,18.912,18.912
cheapest_insertion_tabu,group_04_instance_01_customers_1000_depots_6_salesmen_11_random,random,1,1,1,1.0,research_until_25000,6,1000,11,True,35648.67476233647,35648.67476233647,35648.67476233647,0.32223387749751425,0.32223387749751425,0.32223387749751425,4.9796178343949045,4.9796178343949045,4.9796178343949045,3.9796178343949045,3.9796178343949045,3.9796178343949045,0.019545000000000003,19.545,19.545,19.545,19.545
cheapest_insertion_vnd,group_04_instance_01_customers_1000_depots_6_salesmen_11_random,random,1,1,1,1.0,research_until_25000,6,1000,11,True,34202.71740059615,34202.71740059615,34202.71740059615,0.2686023239585329,0.2686023239585329,0.2686023239585329,16631.32382165605,16631.32382165605,16631.32382165605,16630.32382165605,16630.32382165605,16630.32382165605,65.277946,65277.946,65277.946,65277.946,65277.946
nearest_neighbour,group_04_instance_01_customers_1000_depots_6_salesmen_11_random,random,1,1,1,1.0,research_until_25000,6,1000,11,True,39671.849764646366,39671.849764646366,39671.849764646366,0.4714562067599619,0.4714562067599619,0.4714562067599619,1.0,1.0,1.0,0.0,0.0,0.0,0.003925,3.925,3.925,3.925,3.925
nearest_neighbour_2opt,group_04_instance_01_customers_1000_depots_6_salesmen_11_random,random,1,1,1,1.0,research_until_25000,6,1000,11,True,38624.56918143382,38624.56918143382,38624.56918143382,0.43261184927400015,0.43261184927400015,0.43261184927400015,1.5543949044585987,1.5543949044585987,1.5543949044585987,0.5543949044585987,0.5543949044585987,0.5543949044585987,0.006101,6.101,6.101,6.101,6.101
nearest_neighbour_2opt_v2,group_04_instance_01_customers_1000_depots_6_salesmen_11_random,random,1,1,1,1.0,research_until_25000,6,1000,11,True,37119.86673397139,37119.86673397139,37119.86673397139,0.37680140008192325,0.37680140008192325,0.37680140008192325,1.6229299363057326,1.6229299363057326,1.6229299363057326,0.6229299363057325,0.6229299363057325,0.6229299363057325,0.00637,6.37,6.37,6.37,6.37
random_insertion,group_04_instance_01_customers_1000_depots_6_salesmen_11_random,random,1,1,1,1.0,research_until_25000,6,1000,11,True,26960.94493495043,26960.94493495043,26960.94493495043,0.0,0.0,0.0,1.8321019108280254,1.8321019108280254,1.8321019108280254,0.8321019108280254,0.8321019108280254,0.8321019108280254,0.0071909999999999995,7.191,7.191,7.191,7.191
cheapest_insertion,group_04_instance_02_customers_1000_depots_5_salesmen_19_random,random,1,1,1,1.0,research_until_25000,5,1000,19,True,57694.41490264464,57694.41490264464,57694.41490264464,1.1923028785327245,1.1923028785327245,1.1923028785327245,2.549926362297496,2.549926362297496,2.549926362297496,1.5499263622974964,1.5499263622974964,1.5499263622974964,0.008657,8.657,8.657,8.657,8.657
cheapest_insertion_2opt,group_04_instance_02_customers_1000_depots_5_salesmen_19_random,random,1,1,1,1.0,research_until_25000,5,1000,19,True,55868.160177597994,55868.160177597994,55868.160177597994,1.1229078860120496,1.1229078860120496,1.1229078860120496,3.23240058910162,3.23240058910162,3.23240058910162,2.23240058910162,2.23240058910162,2.23240058910162,0.010974,10.974,10.974,10.974,10.974
cheapest_insertion_tabu,group_04_instance_02_customers_1000_depots_5_salesmen_19_random,random,1,1,1,1.0,research_until_25000,5,1000,19,True,54605.95066747548,54605.95066747548,54605.95066747548,1.0749457817594572,1.0749457817594572,1.0749457817594572,3.3776141384388807,3.3776141384388807,3.3776141384388807,2.3776141384388807,2.3776141384388807,2.3776141384388807,0.011467,11.467,11.467,11.467,11.467
cheapest_insertion_vnd,group_04_instance_02_customers_1000_depots_5_salesmen_19_random,random,1,1,1,1.0,research_until_25000,5,1000,19,True,52146.457700928266,52146.457700928266,52146.457700928266,0.9814886677668635,0.9814886677668635,0.9814886677668635,21227.486303387333,21227.486303387333,21227.486303387333,21226.486303387333,21226.486303387333,21226.486303387333,72.067316,72067.316,72067.316,72067.316,72067.316
nearest_neighbour,group_04_instance_02_customers_1000_depots_5_salesmen_19_random,random,1,1,1,1.0,research_until_25000,5,1000,19,True,61948.658049961276,61948.658049961276,61948.658049961276,1.3539578587171732,1.3539578587171732,1.3539578587171732,1.0,1.0,1.0,0.0,0.0,0.0,0.003395,3.395,3.395,3.395,3.395
nearest_neighbour_2opt,group_04_instance_02_customers_1000_depots_5_salesmen_19_random,random,1,1,1,1.0,research_until_25000,5,1000,19,True,60103.03568210641,60103.03568210641,60103.03568210641,1.283826924266062,1.283826924266062,1.283826924266062,1.7558173784977908,1.7558173784977908,1.7558173784977908,0.7558173784977908,0.7558173784977908,0.7558173784977908,0.005961,5.961,5.961,5.961,5.961
nearest_neighbour_2opt_v2,group_04_instance_02_customers_1000_depots_5_salesmen_19_random,random,1,1,1,1.0,research_until_25000,5,1000,19,True,57026.413117924254,57026.413117924254,57026.413117924254,1.1669197935672444,1.1669197935672444,1.1669197935672444,1.981737849779087,1.981737849779087,1.981737849779087,0.9817378497790868,0.9817378497790868,0.9817378497790868,0.006728,6.728,6.728,6.728,6.728
random_insertion,group_04_instance_02_customers_1000_depots_5_salesmen_19_random,random,1,1,1,1.0,research_until_25000,5,1000,19,True,26316.808442663107,26316.808442663107,26316.808442663107,0.0,0.0,0.0,2.0350515463917525,2.0350515463917525,2.0350515463917525,1.0350515463917527,1.0350515463917527,1.0350515463917527,0.006909,6.909,6.909,6.909,6.909
cheapest_insertion,group_04_instance_03_customers_1000_depots_7_salesmen_19_random,random,1,1,1,1.0,research_until_25000,7,1000,19,True,52390.03637530137,52390.03637530137,52390.03637530137,0.9200815172377069,0.9200815172377069,0.9200815172377069,2.498668245042912,2.498668245042912,2.498668245042912,1.498668245042912,1.498668245042912,1.498668245042912,0.008442999999999999,8.443,8.443,8.443,8.443
cheapest_insertion_2opt,group_04_instance_03_customers_1000_depots_7_salesmen_19_random,random,1,1,1,1.0,research_until_25000,7,1000,19,True,51071.73075765539,51071.73075765539,51071.73075765539,0.8717659514232493,0.8717659514232493,0.8717659514232493,3.0893755548978987,3.0893755548978987,3.0893755548978987,2.0893755548978987,2.0893755548978987,2.0893755548978987,0.010439,10.439,10.439,10.439,10.439
cheapest_insertion_tabu,group_04_instance_03_customers_1000_depots_7_salesmen_19_random,random,1,1,1,1.0,research_until_25000,7,1000,19,True,50016.33431226928,50016.33431226928,50016.33431226928,0.8330859399487855,0.8330859399487855,0.8330859399487855,3.287955016277005,3.287955016277005,3.287955016277005,2.287955016277005,2.287955016277005,2.287955016277005,0.01111,11.11,11.11,11.11,11.11
cheapest_insertion_vnd,group_04_instance_03_customers_1000_depots_7_salesmen_19_random,random,1,1,1,1.0,research_until_25000,7,1000,19,True,48227.17473483613,48227.17473483613,48227.17473483613,0.767513696184554,0.767513696184554,0.767513696184554,21317.02663509914,21317.02663509914,21317.02663509914,21316.02663509914,21316.02663509914,21316.02663509914,72.030233,72030.233,72030.233,72030.233,72030.233
nearest_neighbour,group_04_instance_03_customers_1000_depots_7_salesmen_19_random,random,1,1,1,1.0,research_until_25000,7,1000,19,True,54803.35134301234,54803.35134301234,54803.35134301234,1.0085288974147413,1.0085288974147413,1.0085288974147413,1.0,1.0,1.0,0.0,0.0,0.0,0.003379,3.379,3.379,3.379,3.379
nearest_neighbour_2opt,group_04_instance_03_customers_1000_depots_7_salesmen_19_random,random,1,1,1,1.0,research_until_25000,7,1000,19,True,52894.848440429196,52894.848440429196,52894.848440429196,0.9385827511171223,0.9385827511171223,0.9385827511171223,2.0325540100621486,2.0325540100621486,2.0325540100621486,1.0325540100621486,1.0325540100621486,1.0325540100621486,0.006868,6.868,6.868,6.868,6.868
nearest_neighbour_2opt_v2,group_04_instance_03_customers_1000_depots_7_salesmen_19_random,random,1,1,1,1.0,research_until_25000,7,1000,19,True,49734.040157661955,49734.040157661955,49734.040157661955,0.8227399309328173,0.8227399309328173,0.8227399309328173,1.8428529150636284,1.8428529150636284,1.8428529150636284,0.8428529150636282,0.8428529150636282,0.8428529150636282,0.006227,6.227,6.227,6.227,6.227
random_insertion,group_04_instance_03_customers_1000_depots_7_salesmen_19_random,random,1,1,1,1.0,research_until_25000,7,1000,19,True,27285.31882889609,27285.31882889609,27285.31882889609,0.0,0.0,0.0,2.0186445693992305,2.0186445693992305,2.0186445693992305,1.0186445693992305,1.0186445693992305,1.0186445693992305,0.006821,6.821,6.821,6.821,6.821
cheapest_insertion,group_04_instance_04_customers_1000_depots_7_salesmen_12_random,random,1,1,1,1.0,research_until_25000,7,1000,12,True,38657.34383861153,38657.34383861153,38657.34383861153,0.42769600415568126,0.42769600415568126,0.42769600415568126,3.339316734221193,3.339316734221193,3.339316734221193,2.339316734221193,2.339316734221193,2.339316734221193,0.011534,11.534,11.534,11.534,11.534
cheapest_insertion_2opt,group_04_instance_04_customers_1000_depots_7_salesmen_12_random,random,1,1,1,1.0,research_until_25000,7,1000,12,True,38039.80607408358,38039.80607408358,38039.80607408358,0.40488905180756946,0.40488905180756946,0.40488905180756946,3.8630573248407645,3.8630573248407645,3.8630573248407645,2.8630573248407645,2.8630573248407645,2.8630573248407645,0.013343,13.343,13.343,13.343,13.343
cheapest_insertion_tabu,group_04_instance_04_customers_1000_depots_7_salesmen_12_random,random,1,1,1,1.0,research_until_25000,7,1000,12,True,37430.44082482249,37430.44082482249,37430.44082482249,0.3823839274236115,0.3823839274236115,0.3823839274236115,4.2168500289519395,4.2168500289519395,4.2168500289519395,3.21685002895194,3.21685002895194,3.21685002895194,0.014565,14.565,14.565,14.565,14.565
cheapest_insertion_vnd,group_04_instance_04_customers_1000_depots_7_salesmen_12_random,random,1,1,1,1.0,research_until_25000,7,1000,12,True,35709.93625917755,35709.93625917755,35709.93625917755,0.318842120108608,0.318842120108608,0.318842120108608,18756.710191082802,18756.710191082802,18756.710191082802,18755.710191082802,18755.710191082802,18755.710191082802,64.785677,64785.677,64785.677,64785.677,64785.677
nearest_neighbour,group_04_instance_04_customers_1000_depots_7_salesmen_12_random,random,1,1,1,1.0,research_until_25000,7,1000,12,True,42044.81842698486,42044.81842698486,42044.81842698486,0.5528024769177585,0.5528024769177585,0.5528024769177585,1.0,1.0,1.0,0.0,0.0,0.0,0.003454,3.454,3.454,3.454,3.454
nearest_neighbour_2opt,group_04_instance_04_customers_1000_depots_7_salesmen_12_random,random,1,1,1,1.0,research_until_25000,7,1000,12,True,40987.55858389198,40987.55858389198,40987.55858389198,0.5137556748498341,0.5137556748498341,0.5137556748498341,1.9412275622466706,1.9412275622466706,1.9412275622466706,0.9412275622466705,0.9412275622466705,0.9412275622466705,0.006705,6.705,6.705,6.705,6.705
nearest_neighbour_2opt_v2,group_04_instance_04_customers_1000_depots_7_salesmen_12_random,random,1,1,1,1.0,research_until_25000,7,1000,12,True,39983.68767711485,39983.68767711485,39983.68767711485,0.47668063709562813,0.47668063709562813,0.47668063709562813,2.0671685002895193,2.0671685002895193,2.0671685002895193,1.0671685002895195,1.0671685002895195,1.0671685002895195,0.00714,7.14,7.14,7.14,7.14
random_insertion,group_04_instance_04_customers_1000_depots_7_salesmen_12_random,random,1,1,1,1.0,research_until_25000,7,1000,12,True,27076.73323038606,27076.73323038606,27076.73323038606,0.0,0.0,0.0,2.0949623624782863,2.0949623624782863,2.0949623624782863,1.094962362478286,1.094962362478286,1.094962362478286,0.007235999999999999,7.236,7.236,7.236,7.236
cheapest_insertion,group_04_instance_05_customers_1000_depots_10_salesmen_23_random,random,1,1,1,1.0,research_until_25000,10,1000,23,True,43332.162809463756,43332.162809463756,43332.162809463756,0.628448705715475,0.628448705715475,0.628448705715475,2.373108763916643,2.373108763916643,2.373108763916643,1.3731087639166428,1.3731087639166428,1.3731087639166428,0.008313000000000001,8.313,8.313,8.313,8.313
cheapest_insertion_2opt,group_04_instance_05_customers_1000_depots_10_salesmen_23_random,random,1,1,1,1.0,research_until_25000,10,1000,23,True,42238.19989452304,42238.19989452304,42238.19989452304,0.5873369222864033,0.5873369222864033,0.5873369222864033,3.109049386240365,3.109049386240365,3.109049386240365,2.109049386240365,2.109049386240365,2.109049386240365,0.010891,10.891,10.891,10.891,10.891
cheapest_insertion_tabu,group_04_instance_05_customers_1000_depots_10_salesmen_23_random,random,1,1,1,1.0,research_until_25000,10,1000,23,True,41783.33416744304,41783.33416744304,41783.33416744304,0.5702427950489793,0.5702427950489793,0.5702427950489793,3.161290322580645,3.161290322580645,3.161290322580645,2.161290322580645,2.161290322580645,2.161290322580645,0.011074,11.074,11.074,11.074,11.074
cheapest_insertion_vnd,group_04_instance_05_customers_1000_depots_10_salesmen_23_random,random,1,1,1,1.0,research_until_25000,10,1000,23,True,39773.43555786543,39773.43555786543,39773.43555786543,0.494709598061379,0.494709598061379,0.494709598061379,21365.376534399085,21365.376534399085,21365.376534399085,21364.376534399085,21364.376534399085,21364.376534399085,74.84291400000001,74842.914,74842.914,74842.914,74842.914
nearest_neighbour,group_04_instance_05_customers_1000_depots_10_salesmen_23_random,random,1,1,1,1.0,research_until_25000,10,1000,23,True,47248.7458259863,47248.7458259863,47248.7458259863,0.7756362479604328,0.7756362479604328,0.7756362479604328,1.0,1.0,1.0,0.0,0.0,0.0,0.003503,3.503,3.503,3.503,3.503
nearest_neighbour_2opt,group_04_instance_05_customers_1000_depots_10_salesmen_23_random,random,1,1,1,1.0,research_until_25000,10,1000,23,True,45593.66166103416,45593.66166103416,45593.66166103416,0.7134371909201078,0.7134371909201078,0.7134371909201078,1.8969454753068797,1.8969454753068797,1.8969454753068797,0.8969454753068798,0.8969454753068798,0.8969454753068798,0.006645,6.645,6.645,6.645,6.645
nearest_neighbour_2opt_v2,group_04_instance_05_customers_1000_depots_10_salesmen_23_random,random,1,1,1,1.0,research_until_25000,10,1000,23,True,42894.97282001111,42894.97282001111,42894.97282001111,0.6120188433149665,0.6120188433149665,0.6120188433149665,1.9580359691692835,1.9580359691692835,1.9580359691692835,0.9580359691692835,0.9580359691692835,0.9580359691692835,0.006859,6.859,6.859,6.859,6.859
random_insertion,group_04_instance_05_customers_1000_depots_10_salesmen_23_random,random,1,1,1,1.0,research_until_25000,10,1000,23,True,26609.47357898224,26609.47357898224,26609.47357898224,0.0,0.0,0.0,2.113616899800171,2.113616899800171,2.113616899800171,1.1136168998001712,1.1136168998001712,1.1136168998001712,0.007404,7.404,7.404,7.404,7.404
cheapest_insertion,group_05_instance_01_customers_10000_depots_1_salesmen_6_random,random,1,1,1,1.0,research_until_25000,1,10000,6,True,214289.63192195984,214289.63192195984,214289.63192195984,1.6008553665030536,1.6008553665030536,1.6008553665030536,62.92307256148164,62.92307256148164,62.92307256148164,61.92307256148164,61.92307256148164,61.92307256148164,36.621417,36621.417,36621.417,36621.417,3662.1417
cheapest_insertion_2opt,group_05_instance_01_customers_10000_depots_1_salesmen_6_random,random,1,1,1,1.0,research_until_25000,1,10000,6,True,214049.2041291084,214049.2041291084,214049.2041291084,1.5979372695812117,1.5979372695812117,1.5979372695812117,63.44038776432424,63.44038776432424,63.44038776432424,62.44038776432424,62.44038776432424,62.44038776432424,36.922496,36922.496,36922.496,36922.496,3692.2496
cheapest_insertion_tabu,group_05_instance_01_customers_10000_depots_1_salesmen_6_random,random,1,1,1,1.0,research_until_25000,1,10000,6,True,212266.80889693438,212266.80889693438,212266.80889693438,1.5763041547951564,1.5763041547951564,1.5763041547951564,64.21268962531121,64.21268962531121,64.21268962531121,63.21268962531121,63.21268962531121,63.21268962531121,37.371978000000006,37371.978,37371.978,37371.978,3737.1978
nearest_neighbour,group_05_instance_01_customers_10000_depots_1_salesmen_6_random,random,1,1,1,1.0,research_until_25000,1,10000,6,True,224706.12827117956,224706.12827117956,224706.12827117956,1.7272814571498187,1.7272814571498187,1.7272814571498187,1.0,1.0,1.0,0.0,0.0,0.0,0.582003,582.003,582.003,582.003,58.2003
nearest_neighbour_2opt,group_05_instance_01_customers_10000_depots_1_salesmen_6_random,random,1,1,1,1.0,research_until_25000,1,10000,6,True,223186.69032983214,223186.69032983214,223186.69032983214,1.7088398821264363,1.7088398821264363,1.7088398821264363,1.6228713597696232,1.6228713597696232,1.6228713597696232,0.6228713597696232,0.6228713597696232,0.6228713597696232,0.9445159999999999,944.516,944.516,944.516,94.4516
nearest_neighbour_2opt_v2,group_05_instance_01_customers_10000_depots_1_salesmen_6_random,random,1,1,1,1.0,research_until_25000,1,10000,6,True,222380.30260450894,222380.30260450894,222380.30260450894,1.6990526711257061,1.6990526711257061,1.6990526711257061,1.7249309711461969,1.7249309711461969,1.7249309711461969,0.7249309711461969,0.7249309711461969,0.7249309711461969,1.003915,1003.915,1003.915,1003.915,100.3915
random_insertion,group_05_instance_01_customers_10000_depots_1_salesmen_6_random,random,1,1,1,1.0,research_until_25000,1,10000,6,True,82391.98329974042,82391.98329974042,82391.98329974042,0.0,0.0,0.0,2.1052829624589564,2.1052829624589564,2.1052829624589564,1.1052829624589564,1.1052829624589564,1.1052829624589564,1.2252809999999998,1225.281,1225.281,1225.281,122.5281
cheapest_insertion,group_05_instance_02_customers_10000_depots_2_salesmen_9_random,random,1,1,1,1.0,research_until_25000,2,10000,9,True,183038.17592392222,183038.17592392222,183038.17592392222,1.2316451288422758,1.2316451288422758,1.2316451288422758,52.40397701204936,52.40397701204936,52.40397701204936,51.40397701204936,51.40397701204936,51.40397701204936,21.702059000000002,21702.059,21702.059,21702.059,2170.2059
cheapest_insertion_2opt,group_05_instance_02_customers_10000_depots_2_salesmen_9_random,random,1,1,1,1.0,research_until_25000,2,10000,9,True,182688.62739100828,182688.62739100828,182688.62739100828,1.2273833496979318,1.2273833496979318,1.2273833496979318,54.01857870716925,54.01857870716925,54.01857870716925,53.01857870716925,53.01857870716925,53.01857870716925,22.370714,22370.714,22370.714,22370.714,2237.0714
cheapest_insertion_tabu,group_05_instance_02_customers_10000_depots_2_salesmen_9_random,random,1,1,1,1.0,research_until_25000,2,10000,9,True,180060.06664228774,180060.06664228774,180060.06664228774,1.195335309658534,1.195335309658534,1.195335309658534,53.95346630285176,53.95346630285176,53.95346630285176,52.95346630285176,52.95346630285176,52.95346630285176,22.343749,22343.749,22343.749,22343.749,2234.3749
nearest_neighbour,group_05_instance_02_customers_10000_depots_2_salesmen_9_random,random,1,1,1,1.0,research_until_25000,2,10000,9,True,191513.8358000996,191513.8358000996,191513.8358000996,1.3349823970428552,1.3349823970428552,1.3349823970428552,1.0,1.0,1.0,0.0,0.0,0.0,0.41413,414.13,414.13,414.13,41.413
nearest_neighbour_2opt,group_05_instance_02_customers_10000_depots_2_salesmen_9_random,random,1,1,1,1.0,research_until_25000,2,10000,9,True,191026.57073719025,191026.57073719025,191026.57073719025,1.3290415450943054,1.3290415450943054,1.3290415450943054,1.9205684205442735,1.9205684205442735,1.9205684205442735,0.9205684205442736,0.9205684205442736,0.9205684205442736,0.795365,795.365,795.365,795.365,79.5365
nearest_neighbour_2opt_v2,group_05_instance_02_customers_10000_depots_2_salesmen_9_random,random,1,1,1,1.0,research_until_25000,2,10000,9,True,189902.9824702534,189902.9824702534,189902.9824702534,1.3153424887631486,1.3153424887631486,1.3153424887631486,1.897882307487987,1.897882307487987,1.897882307487987,0.8978823074879869,0.8978823074879869,0.8978823074879869,0.7859700000000001,785.97,785.97,785.97,78.597
random_insertion,group_05_instance_02_customers_10000_depots_2_salesmen_9_random,random,1,1,1,1.0,research_until_25000,2,10000,9,True,82019.39168476936,82019.39168476936,82019.39168476936,0.0,0.0,0.0,2.3935237727283702,2.3935237727283702,2.3935237727283702,1.3935237727283702,1.3935237727283702,1.3935237727283702,0.99123,991.23,991.23,991.23,99.123
cheapest_insertion,group_05_instance_03_customers_10000_depots_3_salesmen_18_random,random,1,1,1,1.0,research_until_25000,3,10000,18,True,217046.53169280247,217046.53169280247,217046.53169280247,1.6389180890803725,1.6389180890803725,1.6389180890803725,29.82865877716806,29.82865877716806,29.82865877716806,28.82865877716806,28.82865877716806,28.82865877716806,12.322905,12322.905,12322.905,12322.905,1232.2905
cheapest_insertion_2opt,group_05_instance_03_customers_10000_depots_3_salesmen_18_random,random,1,1,1,1.0,research_until_25000,3,10000,18,True,216284.60439643427,216284.60439643427,216284.60439643427,1.6296543440701736,1.6296543440701736,1.6296543440701736,30.941717115725826,30.941717115725826,30.941717115725826,29.941717115725826,29.941717115725826,29.941717115725826,12.782735,12782.735,12782.735,12782.735,1278.2735
cheapest_insertion_tabu,group_05_instance_03_customers_10000_depots_3_salesmen_18_random,random,1,1,1,1.0,research_until_25000,3,10000,18,True,212050.9393272033,212050.9393272033,212050.9393272033,1.5781801498171455,1.5781801498171455,1.5781801498171455,30.937953103555117,30.937953103555117,30.937953103555117,29.937953103555117,29.937953103555117,29.937953103555117,12.78118,12781.18,12781.18,12781.18,1278.118
nearest_neighbour,group_05_instance_03_customers_10000_depots_3_salesmen_18_random,random,1,1,1,1.0,research_until_25000,3,10000,18,True,225515.39552808867,225515.39552808867,225515.39552808867,1.7418851247413087,1.7418851247413087,1.7418851247413087,1.0,1.0,1.0,0.0,0.0,0.0,0.413123,413.123,413.123,413.123,41.3123
nearest_neighbour_2opt,group_05_instance_03_customers_10000_depots_3_salesmen_18_random,random,1,1,1,1.0,research_until_25000,3,10000,18,True,224403.99540425825,224403.99540425825,224403.99540425825,1.7283723822519086,1.7283723822519086,1.7283723822519086,1.9072891124435096,1.9072891124435096,1.9072891124435096,0.9072891124435095,0.9072891124435095,0.9072891124435095,0.787945,787.945,787.945,787.945,78.7945
nearest_neighbour_2opt_v2,group_05_instance_03_customers_10000_depots_3_salesmen_18_random,random,1,1,1,1.0,research_until_25000,3,10000,18,True,222704.6622190161,222704.6622190161,222704.6622190161,1.7077113698554651,1.7077113698554651,1.7077113698554651,1.8929180897698747,1.8929180897698747,1.8929180897698747,0.8929180897698749,0.8929180897698749,0.8929180897698749,0.782008,782.008,782.008,782.008,78.2008
random_insertion,group_05_instance_03_customers_10000_depots_3_salesmen_18_random,random,1,1,1,1.0,research_until_25000,3,10000,18,True,82248.30190483111,82248.30190483111,82248.30190483111,0.0,0.0,0.0,2.4364947001256283,2.4364947001256283,2.4364947001256283,1.4364947001256285,1.4364947001256285,1.4364947001256285,1.006572,1006.572,1006.572,1006.572,100.6572
